"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"143";"2025-12-20 18:21:47";"Push";"2125";"Chest Fly";"2";"102.0582";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"143";"2025-12-20 18:21:47";"Push";"2125";"Chest Fly";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Bent Over One Arm Row (Dumbbell)";"1";"22.6796";"12";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Bent Over One Arm Row (Dumbbell)";"2";"34.0194";"12";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Bent Over One Arm Row (Dumbbell)";"3";"36.28736";"12";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Rear Delt Fly";"1";"113.398";"12";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Rear Delt Fly";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Rear Delt Fly";"2";"117.93392";"10";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Rear Delt Fly";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Lat Pulldown - Wide Grip (Cable)";"1";"89.0";"10";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Lat Pulldown - Wide Grip (Cable)";"2";"89.0";"11";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Lat Pulldown - Wide Grip (Cable)";"3";"89.0";"10";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Hammer Curl (Dumbbell)";"1";"50.0";"12";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Hammer Curl (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Bicep Curl (Cable)";"1";"52.16308";"12";"";"";"";"";"Back, Biceps, Core"
"144";"2025-12-21 13:30:45";"Pull 1";"3365";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"145";"2025-12-22 17:16:41";"Push";"4065";"Incline Bench Press (Dumbbell)";"W";"36.28736";"16";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Incline Bench Press (Dumbbell)";"1";"58.96696";"12";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Incline Bench Press (Dumbbell)";"2";"63.50288";"8";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Incline Bench Press (Dumbbell)";"3";"63.50288";"8";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Chest Press (Machine)";"1";"75.0";"11";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Chest Press (Machine)";"2";"75.0";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Chest Press (Machine)";"3";"75.0";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Seated Overhead Press (Dumbbell)";"1";"36.28736";"12";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Seated Overhead Press (Dumbbell)";"2";"36.28736";"10";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Seated Overhead Press (Dumbbell)";"3";"36.28736";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Lateral Raise (Cable)";"1";"20.41164";"16";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Lateral Raise (Cable)";"2";"22.6796";"13";"";"";"";"";"Chest, Shoulders, Triceps"
"145";"2025-12-22 17:16:41";"Push";"4065";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"W";"54.431039999999996";"16";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"W";"77.11064";"8";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"1";"104.32616";"13";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"2";"104.32616";"11";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"3";"104.32616";"10";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Rear Delt Fly";"1";"117.93392";"12";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Rear Delt Fly";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Rear Delt Fly";"2";"117.93392";"12";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Rear Delt Fly";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Lat Pulldown - Wide Grip (Cable)";"1";"89.0";"12";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Lat Pulldown - Wide Grip (Cable)";"2";"91.3";"12";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Lat Pulldown - Wide Grip (Cable)";"3";"93.6";"8";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Bent Over One Arm Row (Dumbbell)";"1";"68.0388";"12";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Bent Over One Arm Row (Dumbbell)";"2";"68.0388";"12";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Bicep Curl (Cable)";"1";"52.16308";"12";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Bicep Curl (Cable)";"2";"52.16308";"10";"";"";"";"";"Back, Biceps, Core"
"146";"2025-12-24 15:05:47";"Pull 1";"4424";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"W";"36.28736";"16";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"W";"45.3592";"8";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"1";"58.96696";"12";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"2";"63.50288";"8";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"3";"63.50288";"8";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Chest Fly";"1";"102.0582";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Chest Fly";"Rest Timer";"";"";"";"";"140.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Chest Fly";"2";"102.0582";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Chest Fly";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Seated Overhead Press (Dumbbell)";"1";"36.28736";"12";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Seated Overhead Press (Dumbbell)";"2";"40.82328";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Seated Overhead Press (Dumbbell)";"3";"40.82328";"7";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Lateral Raise (Cable)";"1";"22.6796";"14";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Lateral Raise (Cable)";"2";"22.6796";"14";"";"";"";"";"Chest, Shoulders, Triceps"
"147";"2025-12-27 17:06:07";"Push";"4166";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"W";"36.28736";"16";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"W";"45.3592";"6";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"1";"63.50288";"10";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"2";"63.50288";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"3";"63.50288";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Chest Fly";"1";"102.0582";"11";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Chest Fly";"Rest Timer";"";"";"";"";"140.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Chest Fly";"2";"102.0582";"10";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Chest Fly";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Seated Overhead Press (Dumbbell)";"1";"36.28736";"12";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Seated Overhead Press (Dumbbell)";"2";"36.28736";"12";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Seated Overhead Press (Dumbbell)";"3";"36.28736";"9";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Triceps Extension (Cable)";"1";"15.87572";"12";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Triceps Extension (Cable)";"2";"18.14368";"8";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Lateral Raise (Cable)";"1";"22.6796";"12";"";"";"";"";"Chest, Shoulders, Triceps"
"148";"2025-12-29 16:21:49";"Push";"4022";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Chest, Shoulders, Triceps"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"W";"55.0";"16";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"W";"68.0";"8";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"1";"91.3";"12";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"2";"93.6";"10";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"3";"93.6";"8";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Lat Pulldown - Wide Grip (Cable)";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Seated Row (Machine)";"1";"104.32616";"10";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Seated Row (Machine)";"2";"104.32616";"11";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Seated Row (Machine)";"3";"104.32616";"10";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Rear Delt Fly";"1";"117.93392";"12";"";"";"";"";"Back, Biceps, Core"
"149";"2025-12-30 14:59:21";"Pull 1";"4172";"Rear Delt Fly";"Rest Timer";"";"";"";"";"105.0";"";"Back, Biceps, Core"
